GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2020-01-31,21900720,Final,1610612765,1610612761,2019,1610612765,92.0,"0,35","0,74","0,31",18.0,45.0,1610612761,105.0,"0,518","0,727","0,333",26.0,42.0,0
2020-01-31,21900721,Final,1610612751,1610612741,2019,1610612751,133.0,"0,63","0,72","0,48",31.0,37.0,1610612741,118.0,"0,488","0,846","0,353",27.0,38.0,1
2020-01-31,21900722,Final,1610612745,1610612742,2019,1610612745,128.0,"0,46","0,85","0,47",25.0,37.0,1610612742,121.0,"0,478","0,778","0,389",29.0,52.0,1
2020-01-31,21900723,Final,1610612740,1610612763,2019,1610612740,139.0,"0,54","0,85","0,44",30.0,57.0,1610612763,111.0,"0,469","0,577","0,194",17.0,34.0,1
2020-01-31,21900724,Final,1610612749,1610612743,2019,1610612749,115.0,"0,45","0,65","0,30",29.0,46.0,1610612743,127.0,"0,48",1,"0,478",29.0,50.0,0
2020-01-31,21900725,Final,1610612756,1610612760,2019,1610612756,107.0,"0,47","0,90","0,38",20.0,40.0,1610612760,111.0,"0,433","0,909","0,226",26.0,41.0,0
2020-01-31,21900726,Final,1610612747,1610612757,2019,1610612747,119.0,"0,47","0,64","0,34",28.0,62.0,1610612757,127.0,"0,505","0,762","0,361",25.0,40.0,0
2020-01-30,21900714,Final,1610612739,1610612761,2019,1610612739,109.0,"0,47","0,86","0,36",23.0,52.0,1610612761,115.0,"0,488","0,75","0,375",23.0,37.0,0
2020-01-30,21900715,Final,1610612764,1610612766,2019,1610612764,121.0,"0,48","0,93","0,38",24.0,57.0,1610612766,107.0,"0,434","0,632","0,3",32.0,38.0,1
2020-01-30,21900716,Final,1610612737,1610612755,2019,1610612737,127.0,"0,48","0,87","0,31",29.0,48.0,1610612755,117.0,"0,463","0,711","0,29",22.0,42.0,1
2020-01-30,21900717,Final,1610612738,1610612744,2019,1610612738,119.0,"0,48","0,91","0,43",27.0,51.0,1610612744,104.0,"0,429","0,867","0,308",24.0,30.0,1
2020-01-30,21900718,Final,1610612743,1610612762,2019,1610612743,106.0,"0,47","0,81","0,33",25.0,43.0,1610612762,100.0,"0,462","0,647","0,459",24.0,35.0,1
2020-01-30,21900719,Final,1610612746,1610612758,2019,1610612746,103.0,"0,38","0,80","0,42",26.0,39.0,1610612758,124.0,"0,5","0,833","0,512",27.0,47.0,0
2020-01-29,21900708,Final,1610612754,1610612741,2019,1610612754,115.0,"0,52","0,73","0,26",26.0,46.0,1610612741,106.0,"0,529","0,667","0,182",26.0,34.0,1
2020-01-29,21900709,Final,1610612751,1610612765,2019,1610612751,125.0,"0,51","0,80","0,39",26.0,37.0,1610612765,115.0,"0,506","0,75","0,385",25.0,41.0,1
2020-01-29,21900710,Final,1610612752,1610612763,2019,1610612752,106.0,"0,43","0,66","0,32",26.0,46.0,1610612763,127.0,"0,5","0,848","0,464",25.0,44.0,0
2020-01-29,21900711,Final,1610612759,1610612762,2019,1610612759,127.0,"0,56","0,90","0,26",23.0,35.0,1610612762,120.0,"0,44","0,696","0,368",18.0,43.0,1
2020-01-29,21900712,Final,1610612757,1610612745,2019,1610612757,125.0,"0,52","0,74","0,36",24.0,50.0,1610612745,112.0,"0,426","0,833","0,362",21.0,39.0,1
2020-01-29,21900713,Final,1610612758,1610612760,2019,1610612758,100.0,"0,46","0,64","0,23",22.0,39.0,1610612760,120.0,"0,5","0,85","0,441",32.0,45.0,0
2020-01-28,21900699,Final,1610612766,1610612752,2019,1610612766,97.0,"0,39","0,78","0,25",22.0,51.0,1610612752,92.0,"0,442","0,636","0,281",17.0,41.0,1
2020-01-28,21900702,Final,1610612755,1610612744,2019,1610612755,115.0,"0,51","0,77","0,34",28.0,44.0,1610612744,104.0,"0,425","0,714","0,375",29.0,40.0,1
2020-01-28,21900700,Final,1610612739,1610612740,2019,1610612739,111.0,"0,44","0,89","0,32",25.0,46.0,1610612740,125.0,"0,534","0,75","0,382",29.0,40.0,0
2020-01-28,21900703,Final,1610612761,1610612737,2019,1610612761,130.0,"0,50","0,78","0,30",26.0,52.0,1610612737,114.0,"0,446","0,8","0,255",28.0,44.0,1
2020-01-28,21900701,Final,1610612748,1610612738,2019,1610612748,101.0,"0,37","0,84","0,24",15.0,45.0,1610612738,109.0,"0,47","0,75","0,361",24.0,48.0,0
2020-01-28,21900704,Final,1610612763,1610612743,2019,1610612763,104.0,"0,56","0,43","0,33",32.0,41.0,1610612743,96.0,"0,372","0,833","0,378",23.0,44.0,1
2020-01-28,21900705,Final,1610612749,1610612764,2019,1610612749,151.0,"0,56","0,91","0,51",31.0,46.0,1610612764,131.0,"0,468","0,853","0,438",28.0,35.0,1
2020-01-28,21900706,Final,1610612742,1610612756,2019,1610612742,104.0,"0,45","0,85","0,21",19.0,33.0,1610612756,133.0,"0,593","0,905","0,429",34.0,39.0,0
2020-01-27,21900693,Final,1610612765,1610612739,2019,1610612765,100.0,"0,45","0,71","0,34",18.0,37.0,1610612739,115.0,"0,5","0,769","0,375",25.0,45.0,0
2020-01-27,21900694,Final,1610612748,1610612753,2019,1610612748,113.0,"0,53","0,94","0,50",31.0,41.0,1610612753,92.0,"0,371","0,789","0,297",23.0,41.0,1
2020-01-27,21900695,Final,1610612741,1610612759,2019,1610612741,110.0,"0,45","0,80","0,38",28.0,50.0,1610612759,109.0,"0,463","0,676","0,4",21.0,47.0,1
2020-01-27,21900696,Final,1610612750,1610612758,2019,1610612750,129.0,"0,48","0,61","0,50",29.0,45.0,1610612758,133.0,"0,5","0,794","0,45",27.0,44.0,0
2020-01-27,21900697,Final,1610612760,1610612742,2019,1610612760,97.0,"0,40","0,90","0,40",23.0,48.0,1610612742,107.0,"0,414","0,667","0,373",21.0,56.0,0
2020-01-27,21900698,Final,1610612762,1610612745,2019,1610612762,117.0,"0,51","0,73","0,29",24.0,38.0,1610612745,126.0,"0,469","0,714","0,375",14.0,40.0,0
2020-01-26,21900685,Final,1610612743,1610612745,2019,1610612743,117.0,"0,47","0,90","0,39",28.0,42.0,1610612745,110.0,"0,455","0,704","0,333",19.0,44.0,1
2020-01-26,21900686,Final,1610612759,1610612761,2019,1610612759,106.0,"0,42","0,92","0,43",27.0,48.0,1610612761,110.0,"0,414","0,8","0,32",31.0,50.0,0
2020-01-26,21900687,Final,1610612737,1610612764,2019,1610612737,152.0,"0,58","0,85","0,43",30.0,48.0,1610612764,133.0,"0,477","0,905","0,333",20.0,34.0,1
2020-01-26,21900688,Final,1610612752,1610612751,2019,1610612752,110.0,"0,53","0,46","0,32",19.0,48.0,1610612751,97.0,"0,42","0,696","0,333",21.0,34.0,1
2020-01-26,21900689,Final,1610612753,1610612746,2019,1610612753,97.0,"0,36","0,69","0,22",27.0,44.0,1610612746,112.0,"0,468","0,862","0,433",20.0,53.0,0
2020-01-26,21900690,Final,1610612763,1610612756,2019,1610612763,114.0,"0,52","0,69","0,42",25.0,46.0,1610612756,109.0,"0,38","0,8","0,379",23.0,42.0,1
2020-01-26,21900691,Final,1610612740,1610612738,2019,1610612740,123.0,"0,48","0,66","0,44",31.0,54.0,1610612738,108.0,"0,461","0,818","0,242",21.0,37.0,1
2020-01-26,21900692,Final,1610612757,1610612754,2019,1610612757,139.0,"0,54","0,84","0,57",27.0,43.0,1610612754,129.0,"0,516","0,952","0,464",31.0,31.0,1
2020-01-25,21900680,Final,1610612762,1610612742,2019,1610612762,112.0,"0,44","0,77","0,35",22.0,54.0,1610612742,107.0,"0,433","0,538","0,39",19.0,44.0,1
2020-01-25,21900681,Final,1610612765,1610612751,2019,1610612765,111.0,"0,41","0,67","0,37",20.0,52.0,1610612751,121.0,"0,447","0,88","0,357",19.0,55.0,0
2020-01-25,21900682,Final,1610612739,1610612741,2019,1610612739,106.0,"0,50","0,82","0,43",30.0,43.0,1610612741,118.0,"0,518","0,75","0,364",24.0,36.0,0
2020-01-25,21900683,Final,1610612750,1610612760,2019,1610612750,104.0,"0,44","0,67","0,28",33.0,41.0,1610612760,113.0,"0,488","0,96","0,458",20.0,43.0,0
2020-01-25,21900684,Final,1610612755,1610612747,2019,1610612755,108.0,"0,53","0,68","0,35",19.0,41.0,1610612747,91.0,"0,461","0,652","0,194",23.0,35.0,1
2020-01-24,21900669,Final,1610612766,1610612749,2019,1610612766,103.0,"0,37","0,83","0,36",24.0,39.0,1610612749,116.0,"0,506","0,75","0,278",26.0,53.0,0
2020-01-24,21900670,Final,1610612765,1610612763,2019,1610612765,112.0,"0,43","0,74","0,34",23.0,37.0,1610612763,125.0,"0,544","0,903","0,5",27.0,49.0,0
2020-01-24,21900671,Final,1610612753,1610612738,2019,1610612753,98.0,"0,40","0,74","0,32",18.0,46.0,1610612738,109.0,"0,465","0,833","0,4",27.0,44.0,0
2020-01-24,21900672,Final,1610612752,1610612761,2019,1610612752,112.0,"0,49","0,71","0,36",26.0,46.0,1610612761,118.0,"0,506","0,826","0,486",25.0,31.0,0
2020-01-24,21900673,Final,1610612748,1610612746,2019,1610612748,117.0,"0,43","0,83","0,30",25.0,45.0,1610612746,122.0,"0,457","0,87","0,457",33.0,48.0,0
2020-01-24,21900674,Final,1610612741,1610612758,2019,1610612741,81.0,"0,39","0,79","0,22",23.0,43.0,1610612758,98.0,"0,432","0,857","0,313",24.0,42.0,0
2020-01-24,21900675,Final,1610612750,1610612745,2019,1610612750,124.0,"0,49","0,85","0,34",28.0,51.0,1610612745,131.0,"0,516","0,839","0,344",24.0,35.0,0
2020-01-24,21900676,Final,1610612740,1610612743,2019,1610612740,106.0,"0,46","0,60","0,44",24.0,45.0,1610612743,113.0,"0,377",1,"0,317",26.0,56.0,0
2020-01-24,21900677,Final,1610612760,1610612737,2019,1610612760,140.0,"0,58","0,77","0,56",28.0,45.0,1610612737,111.0,"0,457","0,8","0,306",24.0,37.0,1
2020-01-24,21900678,Final,1610612759,1610612756,2019,1610612759,99.0,"0,42","0,85","0,20",19.0,43.0,1610612756,103.0,"0,464","0,81","0,276",25.0,42.0,0
2020-01-24,21900679,Final,1610612744,1610612754,2019,1610612744,118.0,"0,49","0,83","0,49",31.0,38.0,1610612754,129.0,"0,575","0,923","0,607",35.0,36.0,0
2020-01-23,21900666,Final,1610612739,1610612764,2019,1610612739,112.0,"0,46","0,77","0,33",24.0,36.0,1610612764,124.0,"0,553","0,778","0,444",28.0,41.0,0
2020-01-23,21900667,Final,1610612751,1610612747,2019,1610612751,113.0,"0,44","0,80","0,46",30.0,41.0,1610612747,128.0,"0,5","0,75","0,5",28.0,52.0,0
2020-01-23,21900668,Final,1610612757,1610612742,2019,1610612757,125.0,"0,51","0,80","0,54",20.0,43.0,1610612742,133.0,"0,516","0,625","0,468",27.0,41.0,0
2020-01-22,21900654,Final,1610612765,1610612758,2019,1610612765,127.0,"0,53","0,84","0,41",19.0,48.0,1610612758,106.0,"0,429","0,522","0,286",23.0,45.0,1
2020-01-22,21900655,Final,1610612753,1610612760,2019,1610612753,114.0,"0,48","0,75","0,40",26.0,39.0,1610612760,120.0,"0,605","0,826","0,474",22.0,36.0,0
2020-01-22,21900660,Final,1610612761,1610612755,2019,1610612761,107.0,"0,47","0,67","0,39",27.0,53.0,1610612755,95.0,"0,381","0,722","0,391",25.0,45.0,1
2020-01-22,21900656,Final,1610612737,1610612746,2019,1610612737,102.0,"0,35","0,83","0,31",21.0,63.0,1610612746,95.0,"0,423","0,641","0,19",19.0,45.0,1
2020-01-22,21900657,Final,1610612738,1610612763,2019,1610612738,119.0,"0,51","0,75","0,44",32.0,44.0,1610612763,95.0,"0,424","0,8","0,344",24.0,40.0,1
2020-01-22,21900658,Final,1610612748,1610612764,2019,1610612748,134.0,"0,51","0,86","0,52",29.0,43.0,1610612764,129.0,"0,505","0,8","0,31",30.0,41.0,1
2020-01-22,21900659,Final,1610612752,1610612747,2019,1610612752,92.0,"0,41","0,69","0,32",24.0,47.0,1610612747,100.0,"0,439","0,679","0,333",18.0,43.0,0
2020-01-22,21900661,Final,1610612741,1610612750,2019,1610612741,117.0,"0,46","0,81","0,30",21.0,50.0,1610612750,110.0,"0,477","0,542","0,341",27.0,43.0,1
2020-01-22,21900662,Final,1610612745,1610612743,2019,1610612745,121.0,"0,47","0,86","0,45",26.0,53.0,1610612743,105.0,"0,457","0,733","0,357",25.0,40.0,1
2020-01-22,21900664,Final,1610612756,1610612754,2019,1610612756,87.0,"0,36","0,89","0,20",13.0,44.0,1610612754,112.0,"0,536","0,65","0,45",26.0,42.0,0
2020-01-22,21900663,Final,1610612740,1610612759,2019,1610612740,117.0,"0,46","0,78","0,39",26.0,41.0,1610612759,121.0,"0,506","0,8","0,407",17.0,44.0,0
2020-01-22,21900665,Final,1610612744,1610612762,2019,1610612744,96.0,"0,40","0,83","0,26",20.0,37.0,1610612762,129.0,"0,538","0,522","0,425",31.0,56.0,0
2020-01-21,21900653,Final,1610612742,1610612746,2019,1610612742,107.0,"0,43","0,71","0,28",23.0,49.0,1610612746,110.0,"0,371","0,788","0,316",19.0,57.0,0
2020-01-20,21900639,Final,1610612764,1610612765,2019,1610612764,106.0,"0,51","0,81","0,38",22.0,44.0,1610612765,100.0,"0,427","0,7","0,313",19.0,41.0,1
2020-01-20,21900640,Final,1610612737,1610612761,2019,1610612737,117.0,"0,49","0,70","0,36",26.0,50.0,1610612761,122.0,"0,413","0,767","0,31",25.0,45.0,0
2020-01-20,21900641,Final,1610612751,1610612755,2019,1610612751,111.0,"0,48","0,65","0,38",22.0,47.0,1610612755,117.0,"0,447","0,741","0,333",30.0,43.0,0
2020-01-20,21900642,Final,1610612766,1610612753,2019,1610612766,83.0,"0,38","0,75","0,30",21.0,39.0,1610612753,106.0,"0,478","0,444","0,5",25.0,47.0,0
2020-01-20,21900643,Final,1610612739,1610612752,2019,1610612739,86.0,"0,34","0,65","0,33",15.0,53.0,1610612752,106.0,"0,482","0,882","0,391",17.0,49.0,0
2020-01-20,21900644,Final,1610612748,1610612758,2019,1610612748,118.0,"0,51","0,82","0,38",26.0,42.0,1610612758,113.0,"0,415","0,8","0,255",27.0,49.0,1
2020-01-20,21900645,Final,1610612745,1610612760,2019,1610612745,107.0,"0,44","0,71","0,20",21.0,43.0,1610612760,112.0,"0,435","0,769","0,375",14.0,47.0,0
2020-01-20,21900646,Final,1610612763,1610612740,2019,1610612763,116.0,"0,45","0,71","0,27",26.0,51.0,1610612740,126.0,"0,477","0,875","0,438",24.0,43.0,0
2020-01-20,21900647,Final,1610612749,1610612741,2019,1610612749,111.0,"0,58","0,44","0,42",34.0,48.0,1610612741,98.0,"0,37","0,889","0,292",18.0,39.0,1
2020-01-20,21900648,Final,1610612738,1610612747,2019,1610612738,139.0,"0,56","0,66","0,47",31.0,48.0,1610612747,107.0,"0,438","0,759","0,269",22.0,36.0,1
2020-01-20,21900649,Final,1610612750,1610612743,2019,1610612750,100.0,"0,42","0,79","0,31",26.0,42.0,1610612743,107.0,"0,478","0,833","0,355",26.0,53.0,0
2020-01-20,21900650,Final,1610612756,1610612759,2019,1610612756,118.0,"0,53","0,87","0,36",26.0,43.0,1610612759,120.0,"0,494","0,773","0,548",30.0,31.0,0
2020-01-20,21900651,Final,1610612762,1610612754,2019,1610612762,118.0,"0,54","1,00","0,39",22.0,53.0,1610612754,88.0,"0,419","0,429","0,269",23.0,30.0,1
2020-01-20,21900652,Final,1610612757,1610612744,2019,1610612757,129.0,"0,44","0,90","0,32",21.0,54.0,1610612744,124.0,"0,414","0,864","0,25",30.0,60.0,1
2020-01-19,21900637,Final,1610612759,1610612748,2019,1610612759,107.0,"0,42","0,96","0,36",27.0,43.0,1610612748,102.0,"0,43","0,9","0,294",23.0,47.0,1
2020-01-19,21900638,Final,1610612743,1610612754,2019,1610612743,107.0,"0,47","0,69","0,13",22.0,44.0,1610612754,115.0,"0,5","0,842","0,448",31.0,38.0,0
2020-01-18,21900626,Final,1610612740,1610612746,2019,1610612740,130.0,"0,54","0,64","0,37",32.0,48.0,1610612746,133.0,"0,495","0,795","0,323",22.0,36.0,0
2020-01-18,21900627,Final,1610612751,1610612749,2019,1610612751,97.0,"0,33","0,94","0,31",23.0,47.0,1610612749,117.0,"0,506","0,625","0,459",30.0,54.0,0
2020-01-18,21900628,Final,1610612738,1610612756,2019,1610612738,119.0,"0,44","0,91","0,36",26.0,39.0,1610612756,123.0,"0,472","0,867","0,419",27.0,52.0,0
2020-01-18,21900629,Final,1610612737,1610612765,2019,1610612737,103.0,"0,43","0,87","0,29",18.0,32.0,1610612765,136.0,"0,593","0,76","0,469",31.0,41.0,0
2020-01-18,21900630,Final,1610612752,1610612755,2019,1610612752,87.0,"0,40","0,61","0,24",20.0,48.0,1610612755,90.0,"0,436","0,632","0,313",26.0,41.0,0
2020-01-18,21900631,Final,1610612741,1610612739,2019,1610612741,118.0,"0,55","0,77","0,36",25.0,26.0,1610612739,116.0,"0,548","0,913","0,517",27.0,36.0,1
2020-01-18,21900632,Final,1610612750,1610612761,2019,1610612750,112.0,"0,40","0,82","0,28",34.0,49.0,1610612761,122.0,"0,516","0,882","0,371",25.0,42.0,0
2020-01-18,21900633,Final,1610612745,1610612747,2019,1610612745,115.0,"0,44","0,79","0,32",20.0,46.0,1610612747,124.0,"0,484","0,719","0,333",25.0,49.0,0
2020-01-18,21900634,Final,1610612744,1610612753,2019,1610612744,109.0,"0,46","1,00","0,30",25.0,44.0,1610612753,95.0,"0,453","0,615","0,29",21.0,46.0,1
2020-01-18,21900635,Final,1610612760,1610612757,2019,1610612760,119.0,"0,52","0,72","0,32",25.0,48.0,1610612757,106.0,"0,429","0,762","0,375",11.0,40.0,1
2020-01-18,21900636,Final,1610612762,1610612758,2019,1610612762,123.0,"0,51","0,96","0,33",24.0,47.0,1610612758,101.0,"0,488","0,583","0,385",20.0,37.0,1
2020-01-17,21900619,Final,1610612754,1610612750,2019,1610612754,116.0,"0,56","0,80","0,33",24.0,41.0,1610612750,114.0,"0,455","0,81","0,436",22.0,36.0,1
2020-01-17,21900620,Final,1610612755,1610612741,2019,1610612755,100.0,"0,49","1,00","0,31",30.0,44.0,1610612741,89.0,"0,432","0,733","0,229",21.0,37.0,1
2020-01-17,21900621,Final,1610612761,1610612764,2019,1610612761,140.0,"0,57","0,88","0,51",35.0,41.0,1610612764,111.0,"0,449","0,696","0,429",19.0,43.0,1
2020-01-17,21900622,Final,1610612763,1610612739,2019,1610612763,113.0,"0,51","0,70","0,32",32.0,44.0,1610612739,109.0,"0,446","0,692","0,25",18.0,50.0,1
2020-01-17,21900623,Final,1610612760,1610612748,2019,1610612760,108.0,"0,44","0,89","0,39",29.0,35.0,1610612748,115.0,"0,488","0,792","0,389",26.0,45.0,0
2020-01-17,21900624,Final,1610612759,1610612737,2019,1610612759,120.0,"0,46","0,96","0,28",28.0,48.0,1610612737,121.0,"0,5","0,741","0,475",21.0,43.0,0
2020-01-17,21900625,Final,1610612742,1610612757,2019,1610612742,120.0,"0,44","0,79","0,43",19.0,43.0,1610612757,112.0,"0,518","0,682","0,3",25.0,40.0,1
2020-01-16,21900614,Final,1610612752,1610612756,2019,1610612752,98.0,"0,41","0,67","0,31",21.0,40.0,1610612756,121.0,"0,511","0,833","0,4",31.0,53.0,0
2020-01-16,21900615,Final,1610612749,1610612738,2019,1610612749,128.0,"0,49","0,70","0,52",21.0,50.0,1610612738,123.0,"0,439","0,815","0,306",16.0,43.0,1
2020-01-16,21900616,Final,1610612740,1610612762,2019,1610612740,138.0,"0,55","0,71","0,42",29.0,45.0,1610612762,132.0,"0,46","0,781","0,385",23.0,43.0,1
2020-01-16,21900617,Final,1610612744,1610612743,2019,1610612744,131.0,"0,44","0,87","0,44",36.0,42.0,1610612743,134.0,"0,47","0,885","0,486",31.0,56.0,0
2020-01-16,21900618,Final,1610612746,1610612753,2019,1610612746,122.0,"0,50","0,70","0,44",29.0,59.0,1610612753,95.0,"0,391","0,563","0,333",24.0,42.0,1
2020-01-15,21900604,Final,1610612738,1610612765,2019,1610612738,103.0,"0,49","0,60","0,32",21.0,44.0,1610612765,116.0,"0,603","0,526","0,375",30.0,34.0,0
2020-01-15,21900605,Final,1610612755,1610612751,2019,1610612755,117.0,"0,51","0,64","0,37",25.0,49.0,1610612751,106.0,"0,437","0,6","0,48",20.0,44.0,1
2020-01-15,21900606,Final,1610612748,1610612759,2019,1610612748,106.0,"0,47","0,54","0,43",26.0,49.0,1610612759,100.0,"0,438","0,8","0,303",22.0,41.0,1
2020-01-15,21900607,Final,1610612741,1610612764,2019,1610612741,115.0,"0,51","0,68","0,37",26.0,41.0,1610612764,106.0,"0,468","0,808","0,407",25.0,38.0,1
2020-01-15,21900608,Final,1610612750,1610612754,2019,1610612750,99.0,"0,43","0,75","0,39",26.0,45.0,1610612754,104.0,"0,518","0,75","0,304",27.0,45.0,0
2020-01-15,21900609,Final,1610612760,1610612761,2019,1610612760,121.0,"0,51","0,95","0,38",32.0,31.0,1610612761,130.0,"0,612","0,733","0,556",33.0,36.0,0
2020-01-15,21900610,Final,1610612743,1610612766,2019,1610612743,100.0,"0,48","0,60","0,32",28.0,40.0,1610612766,86.0,"0,407","0,571","0,343",28.0,42.0,1
2020-01-15,21900611,Final,1610612745,1610612757,2019,1610612745,107.0,"0,40","0,65","0,33",24.0,50.0,1610612757,117.0,"0,432","0,828","0,306",22.0,58.0,0
2020-01-15,21900612,Final,1610612758,1610612742,2019,1610612758,123.0,"0,52","0,55","0,36",28.0,42.0,1610612742,127.0,"0,511","0,833","0,325",24.0,47.0,0
2020-01-15,21900613,Final,1610612747,1610612753,2019,1610612747,118.0,"0,50","0,64","0,40",34.0,48.0,1610612753,119.0,"0,457","0,793","0,385",22.0,48.0,0
2020-01-14,21900598,Final,1610612737,1610612756,2019,1610612737,123.0,"0,50","0,85","0,45",25.0,46.0,1610612756,110.0,"0,46","0,813","0,2",20.0,40.0,1
2020-01-14,21900599,Final,1610612751,1610612762,2019,1610612751,107.0,"0,50","0,60","0,31",22.0,43.0,1610612762,118.0,"0,5","0,867","0,361",19.0,41.0,0
2020-01-14,21900600,Final,1610612763,1610612745,2019,1610612763,121.0,"0,51","0,84","0,35",29.0,42.0,1610612745,110.0,"0,43","0,917","0,311",18.0,41.0,1
2020-01-14,21900601,Final,1610612749,1610612752,2019,1610612749,128.0,"0,49","0,82","0,42",27.0,59.0,1610612752,102.0,"0,353","0,731","0,297",26.0,49.0,1
2020-01-14,21900602,Final,1610612744,1610612742,2019,1610612744,97.0,"0,45","0,77","0,28",27.0,36.0,1610612742,124.0,"0,51","0,619","0,351",23.0,53.0,0
2020-01-14,21900603,Final,1610612746,1610612739,2019,1610612746,128.0,"0,52","0,71","0,40",29.0,53.0,1610612739,103.0,"0,418","0,867","0,378",25.0,40.0,1
2020-01-13,21900591,Final,1610612765,1610612740,2019,1610612765,110.0,"0,40","0,79","0,34",27.0,43.0,1610612740,117.0,"0,417","0,815","0,346",23.0,61.0,0
2020-01-13,21900592,Final,1610612754,1610612755,2019,1610612754,101.0,"0,38","0,81","0,39",24.0,50.0,1610612755,95.0,"0,416","0,789","0,182",17.0,52.0,1
2020-01-13,21900593,Final,1610612738,1610612741,2019,1610612738,113.0,"0,47","0,90","0,39",28.0,43.0,1610612741,101.0,"0,457","0,808","0,24",16.0,38.0,1
2020-01-13,21900594,Final,1610612750,1610612760,2019,1610612750,104.0,"0,42","0,76","0,34",23.0,37.0,1610612760,117.0,"0,5","0,885","0,4",25.0,51.0,0
2020-01-13,21900595,Final,1610612757,1610612766,2019,1610612757,115.0,"0,51","0,79","0,43",26.0,47.0,1610612766,112.0,"0,444","0,778","0,474",24.0,42.0,1
2020-01-13,21900596,Final,1610612758,1610612753,2019,1610612758,112.0,"0,52","0,91","0,39",25.0,44.0,1610612753,114.0,"0,435","0,833","0,31",17.0,46.0,0
2020-01-13,21900597,Final,1610612747,1610612739,2019,1610612747,128.0,"0,55","0,75","0,37",33.0,45.0,1610612739,99.0,"0,447","0,667","0,28",21.0,40.0,1
2020-01-12,21900584,Final,1610612752,1610612748,2019,1610612752,124.0,"0,51","0,82","0,29",24.0,39.0,1610612748,121.0,"0,538","0,821","0,4",24.0,39.0,1
2020-01-12,21900585,Final,1610612764,1610612762,2019,1610612764,116.0,"0,51","0,88","0,32",28.0,37.0,1610612762,127.0,"0,533","0,84","0,333",24.0,44.0,0
2020-01-12,21900586,Final,1610612751,1610612737,2019,1610612751,108.0,"0,53","0,55","0,39",25.0,62.0,1610612737,86.0,"0,33","0,909","0,25",23.0,33.0,1
2020-01-12,21900587,Final,1610612761,1610612759,2019,1610612761,104.0,"0,41","0,82","0,35",30.0,45.0,1610612759,105.0,"0,437","0,733","0,219",24.0,51.0,0
2020-01-12,21900588,Final,1610612763,1610612744,2019,1610612763,122.0,"0,45","0,84","0,31",33.0,60.0,1610612744,102.0,"0,38","0,714","0,5",23.0,47.0,1
2020-01-12,21900589,Final,1610612743,1610612746,2019,1610612743,114.0,"0,48","0,78","0,44",24.0,44.0,1610612746,104.0,"0,452","0,769","0,242",21.0,42.0,1
2020-01-12,21900590,Final,1610612756,1610612766,2019,1610612756,100.0,"0,50","0,61","0,33",22.0,51.0,1610612766,92.0,"0,419","0,667","0,229",25.0,37.0,1
2020-01-11,21900577,Final,1610612745,1610612750,2019,1610612745,139.0,"0,52","0,79","0,40",29.0,58.0,1610612750,109.0,"0,379","0,667","0,271",28.0,44.0,1
2020-01-11,21900578,Final,1610612738,1610612740,2019,1610612738,140.0,"0,55","0,89","0,48",29.0,53.0,1610612740,105.0,"0,4","0,611","0,311",29.0,43.0,1
2020-01-11,21900579,Final,1610612765,1610612741,2019,1610612765,99.0,"0,46","0,67","0,32",22.0,42.0,1610612741,108.0,"0,506","0,929","0,314",24.0,38.0,0
2020-01-11,21900580,Final,1610612760,1610612747,2019,1610612760,110.0,"0,47","0,88","0,29",23.0,37.0,1610612747,125.0,"0,515","0,8","0,469",21.0,54.0,0
2020-01-11,21900581,Final,1610612742,1610612755,2019,1610612742,109.0,"0,51","0,67","0,41",22.0,54.0,1610612755,91.0,"0,378","0,667","0,243",22.0,43.0,1
2020-01-11,21900582,Final,1610612743,1610612739,2019,1610612743,103.0,"0,43","0,72","0,21",23.0,42.0,1610612739,111.0,"0,494","0,846","0,324",22.0,55.0,0
2020-01-11,21900583,Final,1610612757,1610612749,2019,1610612757,101.0,"0,39","0,81","0,28",17.0,48.0,1610612749,122.0,"0,456","0,7","0,368",21.0,60.0,0
2020-01-10,21900567,Final,1610612764,1610612737,2019,1610612764,111.0,"0,38","0,61","0,35",26.0,57.0,1610612737,101.0,"0,461","0,5","0,241",19.0,56.0,1
2020-01-10,21900569,Final,1610612752,1610612740,2019,1610612752,111.0,"0,46","0,70","0,19",26.0,46.0,1610612740,123.0,"0,558","0,529","0,474",35.0,43.0,0
2020-01-10,21900568,Final,1610612751,1610612748,2019,1610612751,117.0,"0,48","0,63","0,34",31.0,51.0,1610612748,113.0,"0,518","0,857","0,241",26.0,40.0,1
2020-01-10,21900570,Final,1610612741,1610612754,2019,1610612741,105.0,"0,46","0,81","0,44",16.0,36.0,1610612754,116.0,"0,571","0,643","0,367",31.0,46.0,0
2020-01-10,21900571,Final,1610612763,1610612759,2019,1610612763,134.0,"0,52","0,88","0,42",39.0,49.0,1610612759,121.0,"0,483","0,87","0,425",29.0,37.0,1
2020-01-10,21900573,Final,1610612756,1610612753,2019,1610612756,98.0,"0,42","0,89","0,32",19.0,44.0,1610612753,94.0,"0,371","0,792","0,273",15.0,49.0,1
